,Date,compound_mean
172,2012-06-19,-0.03715
173,2012-06-20,0.1531
174,2012-06-21,0.07592092767839141
175,2012-06-25,0.07592092767839141
176,2012-06-26,0.07592092767839141
177,2012-06-27,-0.37456000000000006
178,2012-06-29,-0.27513333333333334
179,2012-06-30,0.07592092767839141
180,2012-07-02,0.4215
181,2012-07-03,0.31779999999999997
182,2012-07-05,0.07592092767839141
183,2012-07-06,0.07592092767839141
184,2012-07-08,-0.6369
185,2012-07-09,0.07592092767839141
186,2012-07-15,0.5267
187,2012-07-16,0.5267
188,2012-07-17,-0.7003
189,2012-07-18,0.07592092767839141
190,2012-07-19,-0.0998
191,2012-07-20,0.44542499999999996
192,2012-07-26,-0.2263
193,2012-07-31,0.07592092767839141
194,2012-08-01,0.07592092767839141
195,2012-08-06,0.07592092767839141
196,2012-08-07,0.07592092767839141
197,2012-08-13,0.07592092767839141
198,2012-08-15,0.4215
199,2012-08-17,-0.0772
200,2012-08-20,0.2263
201,2012-08-21,0.34
202,2012-08-23,-0.4404
203,2012-08-26,0.3182
204,2012-08-29,-0.5106
205,2012-08-30,-0.16635000000000003
206,2012-08-31,0.25
207,2012-09-05,-0.1908
208,2012-09-06,-0.4019
209,2012-09-08,0.07592092767839141
210,2012-09-21,-0.3818
211,2012-09-27,0.07592092767839141
212,2012-09-28,0.07592092767839141
213,2012-10-01,0.07592092767839141
214,2012-10-02,-0.6249
215,2012-10-04,0.07592092767839141
216,2012-10-05,0.5719
217,2012-10-09,0.5423
218,2012-10-10,0.4201
219,2012-10-12,-0.3818
220,2012-10-15,0.07592092767839141
221,2012-10-16,0.07592092767839141
222,2012-10-17,-0.3182
223,2012-10-18,0.2504571428571429
224,2012-10-19,-0.30455000000000004
225,2012-10-22,0.07592092767839141
226,2012-10-23,0.07592092767839141
227,2012-10-24,0.09962857142857143
228,2012-10-25,0.07592092767839141
229,2012-10-26,0.6486
230,2012-10-29,-0.128
231,2012-10-30,0.07592092767839141
232,2012-11-01,0.07592092767839141
233,2012-11-02,-0.3612
234,2012-11-05,0.07592092767839141
235,2012-11-06,-0.1531
236,2012-11-07,0.07592092767839141
237,2012-11-08,0.4215
238,2012-11-12,0.07592092767839141
239,2012-11-13,0.37162
240,2012-11-14,-0.09866666666666667
241,2012-11-15,0.07592092767839141
242,2012-11-16,0.07592092767839141
243,2012-11-20,0.5719
244,2012-11-21,0.07592092767839141
245,2012-11-26,0.07592092767839141
246,2012-11-27,0.07592092767839141
247,2012-11-28,0.3818
248,2012-11-29,0.07592092767839141
249,2012-11-30,0.07592092767839141
250,2012-12-06,0.07592092767839141
251,2012-12-07,-0.1027
252,2012-12-11,0.07592092767839141
253,2012-12-15,0.07592092767839141
254,2012-12-18,0.07592092767839141
255,2012-12-24,0.2732
256,2012-12-28,0.4074
257,2013-01-03,0.07592092767839141
258,2013-01-05,0.07592092767839141
259,2013-01-08,0.07592092767839141
260,2013-01-09,-0.1027
261,2013-01-10,0.40843333333333326
262,2013-01-11,0.07592092767839141
263,2013-01-22,0.07592092767839141
264,2013-01-24,0.44040000000000007
265,2013-01-25,0.4404
266,2013-01-29,0.07592092767839141
267,2013-01-30,0.07592092767839141
268,2013-01-31,0.07592092767839141
269,2013-02-01,0.07592092767839141
270,2013-02-04,0.07592092767839141
271,2013-02-05,0.0772
272,2013-02-06,-0.1594
273,2013-02-07,0.07592092767839141
274,2013-02-12,0.07592092767839141
275,2013-02-13,-0.296
276,2013-02-19,-0.3612
277,2013-02-20,-0.128
278,2013-02-21,0.07592092767839141
279,2013-02-22,-0.34
280,2013-02-23,0.14845
281,2013-02-25,0.4588
282,2013-02-26,-0.296
283,2013-02-27,-0.296
284,2013-02-28,0.26025
285,2013-03-04,0.07592092767839141
286,2013-03-06,-0.036816666666666664
287,2013-03-07,-0.16713333333333333
288,2013-03-13,0.07592092767839141
289,2013-03-18,0.4019
290,2013-03-19,-0.0516
291,2013-03-22,0.19015
292,2013-03-26,-0.1779
293,2013-03-27,0.07592092767839141
294,2013-04-01,0.07592092767839141
295,2013-04-08,0.07592092767839141
296,2013-04-09,0.07592092767839141
297,2013-04-10,-0.2732
298,2013-04-11,-0.26153333333333334
299,2013-04-16,-0.128
300,2013-04-17,0.07592092767839141
301,2013-04-18,0.50692
302,2013-04-19,-0.1779
303,2013-04-22,0.34
304,2013-04-24,0.07592092767839141
305,2013-04-26,0.4939
306,2013-05-02,0.7184
307,2013-05-03,0.7184
308,2013-05-06,0.07592092767839141
309,2013-05-07,0.3612
310,2013-05-08,0.07592092767839141
311,2013-05-09,0.6369
312,2013-05-14,0.5106
313,2013-05-18,0.07592092767839141
314,2013-05-20,0.07592092767839141
315,2013-05-21,0.07592092767839141
316,2013-05-22,0.07592092767839141
317,2013-05-23,0.3875
318,2013-05-28,0.0772
319,2013-05-29,0.4215
320,2013-05-30,-0.2263
321,2013-06-05,-0.4588
322,2013-06-06,0.5719
323,2013-06-07,0.07592092767839141
324,2013-06-10,0.07592092767839141
325,2013-06-11,0.4253
326,2013-06-13,0.6369
327,2013-06-15,0.07592092767839141
328,2013-06-18,-0.1779
329,2013-06-19,0.4215
330,2013-06-21,0.0772
331,2013-06-24,0.296
332,2013-06-25,0.07592092767839141
333,2013-06-26,-0.2958
334,2013-07-01,0.3818
335,2013-07-02,0.07592092767839141
336,2013-07-03,0.128
337,2013-07-09,0.07592092767839141
338,2013-07-11,0.07592092767839141
339,2013-07-12,-0.5574
340,2013-07-15,0.296
341,2013-07-16,0.4816666666666667
342,2013-07-18,0.1366
343,2013-07-19,-0.10642
344,2013-07-21,0.07592092767839141
345,2013-07-30,-0.47312000000000004
346,2013-08-08,-0.1523
347,2013-08-09,0.07592092767839141
348,2013-08-10,-0.6124
349,2013-08-11,-0.4019
350,2013-08-13,0.5719
351,2013-08-15,0.07592092767839141
352,2013-08-20,0.8689
353,2013-08-21,-0.3818
354,2013-08-22,0.6369
355,2013-08-23,-0.22360000000000002
356,2013-08-25,0.07592092767839141
357,2013-08-26,0.3182
358,2013-08-27,0.07592092767839141
359,2013-08-29,0.07592092767839141
360,2013-08-30,0.3389
361,2013-09-03,0.07592092767839141
362,2013-09-04,0.23535
363,2013-09-05,0.5719
364,2013-09-06,0.07592092767839141
365,2013-09-09,0.6908
366,2013-09-10,-0.04395
367,2013-09-11,0.07592092767839141
368,2013-09-12,0.12776666666666667
369,2013-09-16,0.07592092767839141
370,2013-09-17,-0.18233333333333332
371,2013-09-18,0.4215
372,2013-09-19,0.07592092767839141
373,2013-09-20,0.1531
374,2013-09-23,0.0772
375,2013-09-24,0.1689
376,2013-09-25,0.128
377,2013-09-27,0.5574
378,2013-09-29,0.7184
379,2013-09-30,0.22260000000000002
380,2013-10-03,0.3818
381,2013-10-08,0.45879999999999993
382,2013-10-09,0.4588
383,2013-10-10,0.4588
384,2013-10-11,-0.0902
385,2013-10-12,0.4588
386,2013-10-13,0.4588
387,2013-10-14,0.4588
388,2013-10-16,-0.3612
389,2013-10-17,0.07592092767839141
390,2013-10-18,0.07592092767839141
391,2013-10-21,0.07592092767839141
392,2013-10-22,0.296
393,2013-10-23,0.07592092767839141
394,2013-10-24,0.5634
395,2013-10-25,0.41000000000000003
396,2013-10-27,0.07592092767839141
397,2013-10-28,0.07592092767839141
398,2013-10-29,0.16186666666666666
399,2013-10-30,0.49365000000000003
400,2013-10-31,-0.296
401,2013-11-05,-0.4215
402,2013-11-06,0.18813333333333335
403,2013-11-07,-0.802
404,2013-11-08,-0.14675
405,2013-11-10,0.6249
406,2013-11-12,0.34
407,2013-11-13,0.07592092767839141
408,2013-11-14,0.02752000000000001
409,2013-11-15,0.18114999999999998
410,2013-11-18,-0.19304285714285715
411,2013-11-19,0.2814
412,2013-11-20,-0.05984999999999999
413,2013-11-21,-0.005274999999999988
414,2013-11-22,0.5878
415,2013-11-23,0.07592092767839141
416,2013-11-27,-0.2263
417,2013-12-02,0.4019
418,2013-12-03,0.0516
419,2013-12-04,0.4019
420,2013-12-05,0.25161666666666666
421,2013-12-06,-0.6908
422,2013-12-10,-0.0772
423,2013-12-11,-0.05558333333333332
424,2013-12-12,0.03046666666666666
425,2013-12-13,0.34
426,2013-12-16,0.07592092767839141
427,2013-12-17,0.07592092767839141
428,2013-12-19,0.2319
429,2013-12-24,0.07592092767839141
430,2013-12-30,0.1779
431,2014-01-03,0.07592092767839141
432,2014-01-06,-0.1027
433,2014-01-07,-0.5574
434,2014-01-08,0.2023
435,2014-01-09,0.2023
436,2014-01-12,0.07592092767839141
437,2014-01-16,0.2023
438,2014-01-17,-0.5719
439,2014-01-20,0.128
440,2014-01-22,0.07592092767839141
441,2014-01-23,0.26749999999999996
442,2014-01-24,0.05160000000000001
443,2014-01-28,0.07592092767839141
444,2014-01-29,0.07592092767839141
445,2014-01-30,-0.34
446,2014-01-31,0.1779
447,2014-02-03,0.34
448,2014-02-04,0.24935
449,2014-02-05,0.4215
450,2014-02-07,0.4215
451,2014-02-10,-0.2732
452,2014-02-12,-0.23022
453,2014-02-13,-0.3612
454,2014-02-14,-0.5994
455,2014-02-15,-0.4767
456,2014-02-22,-0.2732
457,2014-02-23,-0.2732
458,2014-02-25,-0.4939
459,2014-03-02,-0.0516
460,2014-03-03,0.15358
461,2014-03-04,0.1537
